contig_id	count	cpm	tpm	fpkm	length
k127_4187	3	22.58	99.40	748.27	618
k127_3921	12	90.33	332.95	2506.41	738
k127_2232	32	240.89	433.08	3260.15	1513
k127_3211	2203	16583.86	33071.61	248958.24	1364
k127_3566	1026	7723.58	22761.50	171345.24	923
k127_2942	205	1543.21	2548.68	19186.10	1647
k127_1786	4	30.11	124.10	934.21	660
k127_2854	9	67.75	178.75	1345.58	1031
k127_1523	7	52.69	229.70	1729.18	624
k127_3568	19	143.03	283.57	2134.65	1372
k127_3302	8	60.22	305.05	2296.37	537
k127_3390	93	700.09	2283.35	17188.71	834
k127_3126	16	120.45	540.63	4069.81	606
k127_191	616	4637.16	14077.58	105973.94	896
k127_987	2310	17389.34	27388.92	206179.76	1727
k127_2593	4	30.11	159.66	1201.90	513
k127_3929	366	2755.19	8497.04	63964.48	882
k127_2061	10	75.28	263.87	1986.39	776
k127_1882	53	398.98	2006.01	15100.97	541
k127_1795	10	75.28	313.10	2356.94	654
k127_2239	18	135.50	353.38	2660.20	1043
k127_815	130	978.62	847.48	6379.72	3141
k127_2951	10	75.28	364.35	2742.77	562
k127_279	47	353.81	1494.40	11249.63	644
k127_3841	2	15.06	72.61	546.61	564
k127_544	177	1332.43	3213.06	24187.48	1128
k127_2505	12	90.33	362.95	2732.24	677
k127_2684	29	218.31	633.74	4770.73	937
k127_4108	4	30.11	150.84	1135.50	543
k127_1887	45	338.75	1675.35	12611.77	550
k127_1529	2680	20174.65	35427.35	266691.86	1549
k127_2153	2	15.06	73.79	555.47	555
k127_4379	2	15.06	71.72	539.91	571
k127_2954	4	30.11	148.38	1116.98	552
k127_2863	5	37.64	183.15	1378.75	559
k127_731	599	4509.18	12119.97	91237.36	1012
k127_1096	41	308.64	1526.43	11490.73	550
k127_2425	6	45.17	234.91	1768.38	523
k127_1972	3750	28229.45	33634.16	253193.02	2283
k127_1530	28	210.78	452.16	3403.81	1268
k127_3483	4	30.11	86.67	652.46	945
k127_4029	19	143.03	408.67	3076.40	952
k127_1098	4	30.11	137.20	1032.79	597
k127_198	15	112.92	410.62	3091.12	748
k127_4288	1158	8717.25	23854.89	179576.11	994
k127_999	8	60.22	271.21	2041.64	604
k127_2430	6	45.17	184.20	1386.60	667
k127_3050	47	353.81	788.20	5933.47	1221
k127_828	143	1076.48	5652.77	42553.24	518
k127_1975	25	188.20	621.25	4676.70	824
k127_1890	2	15.06	72.36	544.68	566
k127_3145	4	30.11	136.97	1031.06	598
k127_913	62	466.73	2508.98	18887.20	506
k127_1001	5	37.64	196.89	1482.15	520
k127_2513	14	105.39	321.02	2416.59	893
k127_4033	754	5676.00	25948.34	195335.31	595
k127_1186	2	15.06	79.68	599.78	514
k127_2070	388	2920.81	2835.43	21344.70	2802
k127_3938	30	225.84	661.96	4983.10	928
k127_2962	4	30.11	110.24	829.85	743
k127_914	10	75.28	387.81	2919.39	528
k127_4387	14	105.39	388.97	2928.11	737
k127_2167	2	15.06	77.27	581.68	530
k127_555	2	15.06	72.61	546.61	564
k127_4217	2	15.06	80.30	604.49	510
k127_2169	4	30.11	133.18	1002.56	615
k127_2964	4	30.11	156.61	1178.92	523
k127_835	6	45.17	142.69	1074.17	861
k127_4297	61	459.20	762.09	5736.90	1639
k127_2256	146	1099.07	1226.24	9230.93	2438
k127_2873	2	15.06	73.39	552.49	558
k127_3676	518	3899.43	4646.00	34974.40	2283
k127_734	442	3327.31	2243.58	16889.34	4034
k127_922	2	15.06	79.68	599.78	514
k127_4393	13	97.86	364.65	2745.03	730
k127_661	314	2363.75	9400.02	70761.97	684
k127_4125	4	30.11	130.42	981.81	628
k127_1282	25	188.20	807.43	6078.23	634
k127_3232	500	3763.93	2927.72	22039.45	3497
k127_3595	2	15.06	81.26	611.68	504
k127_927	2	15.06	71.10	535.22	576
k127_2800	130	978.62	4378.19	32958.40	608
k127_3596	292	2198.13	9460.65	71218.39	632
k127_4225	12	90.33	429.58	3233.79	572
k127_561	48	361.34	836.49	6296.94	1175
k127_4043	5	37.64	188.20	1416.76	544
k127_1544	13	97.86	303.18	2282.31	878
k127_3236	23	173.14	872.15	6565.39	540
k127_840	2	15.06	70.12	527.89	584
k127_1815	224	1686.24	4355.87	32790.35	1053
k127_1284	282	2122.85	9389.21	70680.62	615
k127_3159	11	82.81	253.08	1905.15	890
k127_215	39	293.59	1030.43	7756.92	775
k127_299	13	97.86	377.05	2838.34	706
k127_1995	14	105.39	444.45	3345.76	645
k127_1017	2	15.06	74.73	562.57	548
k127_2344	2015	15168.62	4798.24	36120.48	8599
k127_563	2	15.06	77.86	586.10	526
k127_745	49	368.86	1401.32	10548.95	716
k127_2080	2	15.06	73.79	555.47	555
k127_1913	34	255.95	1243.21	9358.74	560
k127_3332	26	195.72	971.51	7313.40	548
k127_2619	126	948.51	1938.42	14592.14	1331
k127_3333	4	30.11	136.06	1024.21	602
k127_1819	2	15.06	77.56	583.88	528
k127_1373	17	127.97	458.63	3452.50	759
k127_3163	2	15.06	77.71	584.99	527
k127_1654	34	255.95	479.15	3606.95	1453
k127_2001	54	406.50	1033.39	7779.23	1070
k127_4398	4182	31481.48	49757.48	374567.02	1721
k127_2808	17	127.97	401.04	3018.95	868
k127_480	10	75.28	365.00	2747.66	561
k127_1116	501	3771.45	2559.56	19267.99	4008
k127_3504	4	30.11	107.77	811.28	760
k127_749	6	45.17	206.14	1551.78	596
k127_404	29	218.31	625.73	4710.40	949
k127_1553	40	301.11	1342.72	10107.80	610
k127_482	10	75.28	338.45	2547.83	605
k127_3866	10	75.28	375.03	2823.15	546
k127_3076	17	127.97	431.89	3251.17	806
k127_675	10	75.28	350.62	2639.45	584
k127_2624	51	383.92	1614.07	12150.45	647
k127_2352	40	301.11	1612.32	12137.32	508
k127_2896	10	75.28	396.83	2987.29	516
k127_1555	19	143.03	717.81	5403.57	542
k127_848	8807	66297.80	35788.12	269407.71	5039
k127_3508	84	632.34	3221.02	24247.36	534
k127_225	23	173.14	758.39	5709.03	621
k127_2355	33	248.42	1314.64	9896.40	514
k127_4402	77	579.64	1236.62	9309.08	1275
k127_3510	12	90.33	474.36	3570.90	518
k127_1206	4	30.11	117.51	884.61	697
k127_1828	32	240.89	1233.99	9289.28	531
k127_309	72	542.01	1336.63	10061.98	1103
k127_1561	184	1385.12	7176.52	54023.77	525
k127_3078	18	135.50	557.60	4197.56	661
k127_678	28	210.78	691.61	5206.31	829
k127_3511	2	15.06	79.52	598.62	515
k127_2011	46	346.28	1259.25	9479.44	748
k127_584	145	1091.54	4464.80	33610.33	665
k127_755	62	466.73	2308.26	17376.22	550
k127_585	4	30.11	146.00	1099.07	561
k127_3176	18	135.50	575.00	4328.53	641
k127_3083	14	105.39	382.23	2877.35	750
k127_4059	10	75.28	170.78	1285.60	1199
k127_3968	2	15.06	79.06	595.15	518
k127_3343	51	383.92	561.15	4224.26	1861
k127_3609	2	15.06	71.72	539.91	571
k127_1215	131	986.15	3119.09	23480.06	860
k127_4061	2	15.06	76.69	577.32	534
k127_3180	8	60.22	244.13	1837.78	671
k127_1835	8	60.22	293.04	2206.00	559
k127_3432	123	925.93	1040.75	7834.59	2420
k127_949	6	45.17	196.89	1482.15	624
k127_3704	41	308.64	1369.55	10309.79	613
k127_493	36	271.00	356.28	2682.06	2069
k127_3089	54	406.50	2207.05	16614.31	501
k127_1751	16	120.45	216.83	1632.23	1511
k127_2368	2	15.06	81.42	612.90	503
k127_413	5	37.64	180.89	1361.70	566
k127_318	26	195.72	432.13	3253.04	1232
k127_2199	8	60.22	263.36	1982.56	622
k127_2103	133	1001.20	4546.53	34225.61	599
k127_2635	6	45.17	228.79	1722.28	537
k127_62	251	1889.49	7448.69	56072.64	690
k127_143	5	37.64	152.35	1146.90	672
k127_4065	259	1949.71	10543.55	79370.33	503
k127_2820	16	120.45	597.85	4500.55	548
k127_3971	96	722.67	2667.22	20078.45	737
k127_4324	32	240.89	634.93	4779.66	1032
k127_320	12	90.33	266.79	2008.39	921
k127_3615	6	45.17	177.54	1336.51	692
k127_4247	15	112.92	507.68	3821.75	605
k127_1757	4	30.11	136.51	1027.63	600
k127_4153	4	30.11	131.89	992.88	621
k127_2467	2	15.06	79.37	597.46	516
k127_2724	215	1618.49	2117.58	15940.81	2079
k127_1933	2	15.06	72.48	545.64	565
k127_1683	2	15.06	80.78	608.06	507
k127_4066	2	15.06	75.28	566.71	544
k127_145	74	557.06	2775.20	20891.30	546
k127_2917	2	15.06	79.21	596.30	517
k127_418	12	90.33	484.65	3648.38	507
k127_1848	2	15.06	76.40	575.16	536
k127_3972	140	1053.90	2872.45	21623.39	998
k127_419	2	15.06	81.09	610.47	505
k127_4070	7	52.69	197.43	1486.24	726
k127_683	1317	9914.18	3381.08	25452.30	7976
k127_1763	16	120.45	590.31	4443.79	555
k127_323	243	1829.27	2605.12	19610.98	1910
k127_3529	6	45.17	183.10	1378.34	671
k127_3713	190	1430.29	3032.37	22827.24	1283
k127_3352	104	782.90	888.05	6685.14	2398
k127_1322	4	30.11	151.68	1141.81	540
k127_2546	6	45.17	222.17	1672.45	553
k127_965	4	30.11	114.23	859.94	717
k127_1765	17	127.97	277.15	2086.34	1256
k127_4254	27	203.25	590.04	4441.71	937
k127_1137	140	1053.90	1014.40	7636.29	2826
k127_782	10	75.28	290.45	2186.44	705
k127_3260	2906	21875.94	41066.01	309138.86	1449
k127_3197	12	90.33	355.08	2673.02	692
k127_3453	2	15.06	72.48	545.64	565
k127_510	104	782.90	921.09	6933.81	2312
k127_2378	263	1979.83	1070.64	8059.61	5030
k127_1584	4	30.11	99.52	749.18	823
k127_257	48	361.34	720.05	5420.45	1365
k127_3358	45	338.75	1594.19	12000.82	578
k127_968	24	180.67	688.28	5181.31	714
k127_2380	27	203.25	989.02	7445.23	559
k127_3807	77	579.64	3073.47	23136.61	513
k127_259	12	90.33	398.25	2997.94	617
k127_1859	8	60.22	306.19	2304.96	535
k127_3201	6	45.17	245.72	1849.73	500
k127_2930	2	15.06	74.46	560.52	550
k127_516	7	52.69	231.56	1743.15	619
k127_2383	2	15.06	75.14	565.67	545
k127_4260	2	15.06	73.13	550.51	560
k127_331	79	594.70	3069.53	23106.96	527
k127_1772	7	52.69	160.69	1209.65	892
k127_263	10	75.28	251.86	1895.99	813
k127_3991	3035	22847.03	73458.76	552986.73	846
k127_3636	86	647.40	2585.87	19466.04	681
k127_3207	7	52.69	176.09	1325.56	814
k127_2834	17	127.97	402.89	3032.92	864
k127_4262	4	30.11	148.38	1116.98	552
k127_2662	31	233.36	1190.94	8965.22	533
k127_885	13	97.86	237.89	1790.77	1119
k127_2481	278	2092.74	1192.89	8979.88	4772
k127_4086	6	45.17	238.56	1795.85	515
k127_980	4	30.11	152.52	1148.19	537
k127_1779	8	60.22	250.86	1888.44	653
k127_3643	37	278.53	1308.51	9850.30	579
k127_4444	18	135.50	343.50	2585.83	1073
k127_3548	2	15.06	81.26	611.68	504
k127_3020	13	97.86	218.37	1643.86	1219
k127_520	391	2943.39	3154.57	23747.15	2538
k127_2224	17	127.97	626.08	4713.03	556
k127_891	2	15.06	72.87	548.55	562
k127_4445	4	30.11	138.59	1043.28	591
k127_2396	10	75.28	251.86	1895.99	813
k127_1412	2	15.06	70.98	534.29	577
k127_3022	1281	9643.18	28357.15	213468.49	925
k127_2226	6	45.17	173.77	1308.15	707
k127_2130	2	15.06	80.30	604.49	510
k127_1513	50	376.39	1903.02	14325.64	538
k127_1066	2	15.06	78.76	592.86	520
k127_1159	47	353.81	1572.54	11837.85	612
k127_524	2	15.06	80.78	608.06	507
k127_3023	7	52.69	218.17	1642.32	657
k127_706	1217	9161.40	24575.81	185003.10	1014
k127_4357	423	3184.28	8433.84	63488.68	1027
k127_2047	2	15.06	77.42	582.77	529
k127_348	761	5728.70	21733.05	163603.23	717
k127_4269	148	1114.12	2378.74	17906.83	1274
k127_2132	2	15.06	76.83	578.40	533
k127_3823	26	195.72	484.43	3646.72	1099
k127_4358	37	278.53	1476.86	11117.59	513
k127_2751	22	165.61	554.78	4176.31	812
k127_4096	51	383.92	2067.92	15567.01	505
k127_2404	973	7324.60	28381.21	213649.61	702
k127_3825	1400	10538.99	54293.69	408714.92	528
k127_531	7	52.69	197.16	1484.19	727
k127_3827	7	52.69	283.83	2136.65	505
k127_3379	2	15.06	70.49	530.62	581
k127_354	6	45.17	138.67	1043.86	886
k127_535	6	45.17	214.04	1611.26	574
k127_707	106	797.95	740.79	5576.54	2930
k127_2753	175	1317.37	2161.27	16269.71	1658
k127_2577	31	233.36	1230.18	9260.58	516
k127_359	6	45.17	233.13	1754.96	527
k127_3262	27938	210313.16	39242.13	295409.02	14578
k127_3266	170	1279.74	6530.96	49164.10	533
k127_4185	15308	115236.37	49628.55	373596.43	6316
k127_3462	33591	252868.11	50627.51	381116.46	13586
k127_3290	10	75.28	304.71	2293.81	672
k127_3463	2	15.06	80.78	608.06	507
k127_3474	4	30.11	110.83	834.34	739
